BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19,Heat Rate MBTU/MWH
5367,BRIDGEPORT 6,North Central,1,Closed,YES,212.73,64.0,213.33,Cubic,919.99,0,4.857,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,64.0,17.15,93.87,17.24,123.73,17.32,153.6,17.4,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858731287645201
5368,BRIDGEPORT 7,North Central,1,Closed,YES,212.73,64.0,213.33,Cubic,919.99,0,4.857,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,64.0,17.15,93.87,17.24,123.73,17.32,153.6,17.4,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858731287645201
5369,BRIDGEPORT 8,North Central,1,Closed,YES,212.73,64.0,213.33,Cubic,919.99,0,4.857,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,64.0,17.15,93.87,17.24,123.73,17.32,153.6,17.4,183.46,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858731287645201
5382,ENNIS 2,North Central,1,Closed,YES,63.51,62.7,209.0,Cubic,913.5,0,4.851,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,62.7,16.29,91.96,16.37,121.22,16.44,150.48,16.52,179.74,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.847955367775101
5383,ENNIS 3,North Central,1,Closed,YES,63.51,62.7,209.0,Cubic,913.5,0,4.851,0.0004,0,3.316,0,NG (Natural Gas),GT (Gas Turbine),0,1,62.7,16.29,91.96,16.37,121.22,16.44,150.48,16.52,179.74,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.847955367775101
5399,ALBANY 1 5,North Central,1,Closed,NO,124.2,49.68,165.6,Cubic,0.0,0,0.0,0.0,0,0.0,0,WND (Wind),"W2 (Wind Turbine, Type 2)",0,1,49.68,0.0,72.86,0.0,96.05,0.0,119.23,0.0,142.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5403,GRANBURY 2 2,North Central,1,Closed,YES,89.15,26.82,89.4,Cubic,734.1,0,4.691,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4586013769627
5404,GRANBURY 2 3,North Central,1,Closed,YES,77.23,26.82,89.4,Cubic,734.1,0,4.691,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4586013769627
5405,GRANBURY 2 4,North Central,1,Closed,YES,84.77,26.82,89.4,Cubic,734.1,0,4.691,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4586013769627
5406,GRANBURY 2 5,North Central,1,Closed,YES,89.15,26.82,89.4,Cubic,734.1,0,4.691,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,26.82,16.45,39.34,16.48,51.85,16.52,64.37,16.55,76.88,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4586013769627
5415,PALO PINTO 1 2,North Central,1,Closed,YES,121.66,36.6,122.0,Cubic,783.0,0,4.735,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,36.6,16.63,53.68,16.68,70.76,16.73,87.84,16.78,104.92,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5620057355156005
5416,PALO PINTO 1 3,North Central,1,Closed,YES,121.66,36.6,122.0,Cubic,783.0,0,4.735,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,36.6,16.63,53.68,16.68,70.76,16.73,87.84,16.78,104.92,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5620057355156005
5417,PALO PINTO 1 4,North Central,1,Closed,YES,121.66,36.6,122.0,Cubic,783.0,0,4.735,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,36.6,16.63,53.68,16.68,70.76,16.73,87.84,16.78,104.92,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5620057355156005
5418,PALO PINTO 1 5,North Central,1,Closed,YES,118.47,35.64,118.8,Cubic,778.2,0,4.73,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,35.64,16.62,52.27,16.66,68.9,16.71,85.54,16.75,102.17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5530140526403
5419,PALO PINTO 1 6,North Central,1,Closed,YES,118.47,35.64,118.8,Cubic,778.2,0,4.73,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,35.64,16.62,52.27,16.66,68.9,16.71,85.54,16.75,102.17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5530140526403
5423,LEWSIVILLE 1,North Central,1,Closed,YES,12.37,3.72,12.4,Cubic,618.6,0,4.588,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,3.72,16.01,5.46,16.01,7.19,16.02,8.93,16.02,10.66,16.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.206834240777301
5424,LEWSIVILLE 2,North Central,1,Open,YES,0.0,0.96,3.2,Cubic,604.8,0,4.575,0.0004,0,3.487,0,NG (Natural Gas),GT (Gas Turbine),0,1,0.96,15.96,1.41,15.96,1.86,15.96,2.3,15.96,2.75,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1753633499299
5444,MIDLOTHIAN 1 0,North Central,1,Open,YES,0.0,86.7,289.0,Cubic,1033.5,0,4.958,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,86.7,20.05,127.16,20.17,167.62,20.3,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1047132079317
5444,MIDLOTHIAN 1 0,North Central,2,Open,YES,0.0,86.7,289.0,Cubic,1033.5,0,4.958,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,86.7,20.05,127.16,20.17,167.62,20.3,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1047132079317
5444,MIDLOTHIAN 1 0,North Central,3,Open,YES,0.0,86.7,289.0,Cubic,1033.5,0,4.958,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,86.7,20.05,127.16,20.17,167.62,20.3,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1047132079317
5444,MIDLOTHIAN 1 0,North Central,4,Closed,YES,288.19,86.7,289.0,Cubic,1033.5,0,4.958,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,86.7,20.05,127.16,20.17,167.62,20.3,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1047132079317
5444,MIDLOTHIAN 1 0,North Central,5,Closed,YES,288.19,86.7,289.0,Cubic,1033.5,0,4.958,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,86.7,20.05,127.16,20.17,167.62,20.3,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1047132079317
5444,MIDLOTHIAN 1 0,North Central,6,Open,YES,0.0,86.7,289.0,Cubic,1033.5,0,4.958,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,86.7,20.05,127.16,20.17,167.62,20.3,208.08,20.43,248.54,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1047132079317
5444,MIDLOTHIAN 1 0,North Central,7,Closed,YES,140.91,42.39,141.3,Cubic,811.95,0,4.76,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,42.39,19.09,62.17,19.15,81.95,19.21,101.74,19.27,121.52,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.627501383598501
5444,MIDLOTHIAN 1 0,North Central,8,Closed,YES,140.91,42.39,141.3,Cubic,811.95,0,4.76,0.0004,0,3.975,0,NG (Natural Gas),GT (Gas Turbine),0,1,42.39,19.09,62.17,19.15,81.95,19.21,101.74,19.27,121.52,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.627501383598501
6006,BASTROP 3,South Central,1,Closed,YES,212.41,63.9,213.0,Cubic,919.5,0,4.857,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,63.9,17.82,93.72,17.91,123.54,17.99,153.36,18.08,183.18,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8579718467342
6007,BASTROP 4,South Central,1,Open,YES,0.0,127.8,426.0,Cubic,1023.67,0,5.142,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,127.8,19.08,187.44,19.25,247.08,19.42,306.72,19.59,366.36,19.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.550304167397002
6008,BASTROP 5,South Central,1,Closed,YES,197.78,59.5,198.33,Cubic,897.49,0,4.837,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,59.5,17.73,87.27,17.81,115.03,17.89,142.8,17.97,170.56,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8103739993359005
6009,BASTROP 6,South Central,1,Closed,YES,197.78,59.5,198.33,Cubic,897.49,0,4.837,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,59.5,17.73,87.27,17.81,115.03,17.89,142.8,17.97,170.56,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8103739993359005
6010,BASTROP 7,South Central,1,Closed,YES,197.78,59.5,198.33,Cubic,897.49,0,4.837,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,59.5,17.73,87.27,17.81,115.03,17.89,142.8,17.97,170.56,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8103739993359005
6041,AUSTIN 3 3,South Central,1,Closed,NO,0.0,0.0,53.4,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,10.68,0.0,21.36,0.0,32.04,0.0,42.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6042,AUSTIN 3 4,South Central,1,Closed,NO,0.0,0.0,320.2,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,64.04,0.0,128.08,0.0,192.12,0.0,256.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6048,SAN ANTONIO 2 3,South Central,1,Open,YES,0.0,1.02,3.4,Cubic,605.1,0,4.576,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.02,15.39,1.5,15.39,1.97,15.39,2.45,15.4,2.92,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.178881950679401
6049,SAN ANTONIO 2 4,South Central,1,Open,YES,0.0,2.88,9.6,Cubic,614.4,0,4.584,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,2.88,15.43,4.22,15.43,5.57,15.43,6.91,15.44,8.26,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1975283970928015
6050,SAN ANTONIO 2 5,South Central,1,Open,YES,0.0,1.32,4.4,Cubic,606.6,0,4.577,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,1.32,15.4,1.94,15.4,2.55,15.4,3.17,15.4,3.78,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.178881950679401
6051,SAN ANTONIO 2 6,South Central,1,Closed,YES,57.24,17.22,57.4,Cubic,686.1,0,4.648,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3513615823549
6052,SAN ANTONIO 2 7,South Central,1,Open,YES,0.0,17.22,57.4,Cubic,686.1,0,4.648,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3513615823549
6053,SAN ANTONIO 2 8,South Central,1,Closed,YES,57.24,17.22,57.4,Cubic,686.1,0,4.648,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3513615823549
6054,SAN ANTONIO 2 9,South Central,1,Closed,YES,57.24,17.22,57.4,Cubic,686.1,0,4.648,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,17.22,15.69,25.26,15.71,33.29,15.73,41.33,15.75,49.36,15.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3513615823549
6069,MARION 1 3,South Central,1,Closed,YES,123.82,54.41,181.37,Cubic,872.05,0,4.814,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.41,17.63,79.8,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754121998007701
6070,MARION 1 4,South Central,1,Closed,YES,131.29,54.41,181.37,Cubic,872.05,0,4.814,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.41,17.63,79.8,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754121998007701
6071,MARION 1 5,South Central,1,Closed,YES,105.9,54.41,181.37,Cubic,872.05,0,4.814,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.41,17.63,79.8,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754121998007701
6072,MARION 1 6,South Central,1,Open,YES,0.0,54.41,181.37,Cubic,872.05,0,4.814,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.41,17.63,79.8,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754121998007701
6073,MARION 1 7,South Central,1,Closed,YES,131.29,54.41,181.37,Cubic,872.05,0,4.814,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.41,17.63,79.8,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754121998007701
6074,MARION 1 8,South Central,1,Closed,YES,131.29,54.41,181.37,Cubic,872.05,0,4.814,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.41,17.63,79.8,17.71,105.19,17.78,130.59,17.85,155.98,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.754121998007701
6078,LA GRANGE 3,South Central,1,Closed,YES,477.3,169.0,563.33,Cubic,1319.96,0,8.017,0.0008,0,2.195,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,169.0,18.37,247.87,18.66,326.73,18.95,405.6,19.25,484.46,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.922815489878001
6079,LA GRANGE 4,South Central,1,Closed,YES,328.92,169.0,563.33,Cubic,1319.96,0,8.017,0.0008,0,2.195,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,169.0,18.37,247.87,18.66,326.73,18.95,405.6,19.25,484.46,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.922815489878001
6080,LA GRANGE 5,South Central,1,Closed,YES,328.92,169.0,563.33,Cubic,1319.96,0,8.017,0.0008,0,2.195,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,169.0,18.37,247.87,18.66,326.73,18.95,405.6,19.25,484.46,19.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.922815489878001
6082,MARBLE FALLS 1 1,South Central,1,Closed,NO,41.37,0.0,65.3,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,13.06,0.0,26.12,0.0,39.18,0.0,52.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6083,MARBLE FALLS 1 2,South Central,1,Closed,NO,65.3,0.0,65.3,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,13.06,0.0,26.12,0.0,39.18,0.0,52.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6085,ROUND ROCK 1 1,South Central,1,Closed,NO,1.05,0.42,1.4,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,0.42,0.0,0.62,0.0,0.81,0.0,1.01,0.0,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6086,ROUND ROCK 1 2,South Central,1,Closed,NO,22.5,9.0,30.0,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,9.0,0.0,13.2,0.0,17.4,0.0,21.6,0.0,25.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6087,ROUND ROCK 1 3,South Central,1,Open,NO,0.0,1.65,5.5,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,1.65,0.0,2.42,0.0,3.19,0.0,3.96,0.0,4.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6088,ROUND ROCK 1 4,South Central,1,Closed,NO,7.95,3.18,10.6,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,3.18,0.0,4.66,0.0,6.15,0.0,7.63,0.0,9.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6089,ROUND ROCK 1 5,South Central,1,Closed,NO,10.42,4.17,13.9,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,4.17,0.0,6.12,0.0,8.06,0.0,10.01,0.0,11.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6090,ROUND ROCK 1 6,South Central,1,Closed,NO,30.52,12.21,40.7,Cubic,0.0,0,0.0,0.0,0,0.0,0,SUN (Solar),PV (Photovoltaic),0,1,12.21,0.0,17.91,0.0,23.61,0.0,29.3,0.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6104,WINCHESTER 3,South Central,1,Closed,YES,60.33,18.15,60.5,Cubic,690.75,0,4.652,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,18.15,16.92,26.62,16.94,35.09,16.97,43.56,16.99,52.03,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3646850680268
6105,WINCHESTER 4,South Central,1,Closed,YES,60.33,18.15,60.5,Cubic,690.75,0,4.652,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,18.15,16.92,26.62,16.94,35.09,16.97,43.56,16.99,52.03,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3646850680268
6106,WINCHESTER 5,South Central,1,Closed,YES,120.66,36.3,121.0,Cubic,781.5,0,4.733,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,36.3,17.28,53.24,17.33,70.18,17.37,87.12,17.42,104.06,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.559403532233401
6110,ROCKDALE 1 3,South Central,1,Closed,YES,301.18,177.18,590.6,Cubic,1333.63,0,8.017,0.0008,0,2.195,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,177.18,18.41,259.86,18.71,342.55,19.02,425.23,19.33,507.92,19.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.973125284984
6111,ROCKDALE 1 4,South Central,1,Closed,YES,293.63,198.45,661.5,Cubic,1369.18,0,8.017,0.0008,0,2.195,0,BIT (Bituminous Coal),ST (Steam Turbine),0,1,198.45,18.5,291.06,18.85,383.67,19.19,476.28,19.53,568.89,19.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.112874715016
6144,SAN ANTONIO 1 3,South Central,1,Open,YES,0.0,2.52,8.4,Cubic,612.6,0,4.582,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,2.5,15.42,3.7,15.42,4.9,15.43,6.0,15.43,7.2,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1928667862733
6145,SAN ANTONIO 1 4,South Central,1,Closed,YES,322.85,133.8,446.0,Cubic,1349.57,0,5.169,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,133.8,17.82,196.24,17.99,258.68,18.15,321.12,18.32,383.56,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6193199525754
6146,SAN ANTONIO 1 5,South Central,1,Closed,YES,322.85,133.8,446.0,Cubic,1349.57,0,5.169,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,133.8,17.82,196.24,17.99,258.68,18.15,321.12,18.32,383.56,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6193199525754
6147,SAN ANTONIO 1 6,South Central,1,Closed,YES,283.22,279.6,932.0,Cubic,3859.0,0,5.82,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,279.6,20.49,410.08,20.84,540.56,21.18,671.04,21.53,801.52,21.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1996063041396
6148,SAN ANTONIO 1 7,South Central,1,Open,YES,0.0,216.6,722.0,Cubic,3859.0,0,5.539,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,216.6,19.34,317.7,19.61,418.8,19.87,519.8,20.14,620.9,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.514349389824801
6149,SAN ANTONIO 1 8,South Central,1,Closed,YES,219.4,216.6,722.0,Cubic,3859.0,0,5.539,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,216.6,19.34,317.68,19.61,418.76,19.87,519.84,20.14,620.92,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.514349389824801
6164,SEGUIN 1 3,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0,4.886,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9315321559222
6165,SEGUIN 1 4,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0,4.886,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9315321559222
6166,SEGUIN 1 5,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0,4.886,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9315321559222
6167,SEGUIN 1 6,South Central,1,Closed,YES,71.43,70.52,235.05,Cubic,952.58,0,4.886,0.0004,0,3.623,0,NG (Natural Gas),GT (Gas Turbine),0,1,70.52,17.95,103.43,18.05,136.33,18.14,169.24,18.23,202.14,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9315321559222
6213,MARBLE FALLS 2 3,South Central,1,Closed,NO,177.9,0.0,177.9,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,35.58,0.0,71.16,0.0,106.74,0.0,142.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6214,MARBLE FALLS 2 4,South Central,1,Closed,NO,552.3,0.0,552.3,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,110.46,0.0,220.92,0.0,331.38,0.0,441.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6215,MARBLE FALLS 2 5,South Central,1,Closed,NO,552.3,0.0,552.3,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,110.46,0.0,220.92,0.0,331.38,0.0,441.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6216,MARBLE FALLS 2 6,South Central,1,Closed,NO,552.3,0.0,552.3,Cubic,0.0,0,0.0,0.0,0,0.0,0,WAT (Water),HY (Hydro),0,1,0.0,0.0,110.46,0.0,220.92,0.0,331.38,0.0,441.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6242,ELMENDORF 3,South Central,1,Closed,YES,60.83,18.3,61.0,Cubic,691.5,0,4.653,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,18.3,15.71,26.84,15.73,35.38,15.75,43.92,15.78,52.46,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.365346416381101
6243,ELMENDORF 4,South Central,1,Closed,YES,182.49,54.9,183.0,Cubic,874.5,0,4.816,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,54.9,16.38,80.52,16.45,106.14,16.51,131.76,16.58,157.38,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.761583408152801
6244,ELMENDORF 5,South Central,1,Closed,YES,297.17,89.4,298.0,Cubic,1047.0,0,4.97,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,89.4,17.01,131.12,17.12,172.84,17.23,214.56,17.34,256.28,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134512339556201
6245,ELMENDORF 6,South Central,1,Closed,YES,297.17,89.4,298.0,Cubic,1047.0,0,4.97,0.0004,0,3.363,0,NG (Natural Gas),GT (Gas Turbine),0,1,89.4,17.01,131.12,17.12,172.84,17.23,214.56,17.34,256.28,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.134512339556201
